mean;std;skew;kurt;RMS;crest;freq_peak;shan;perm;temp;tohn/hour
0.031459;0.851363588;-0.061454416;-1.261831408;0.851936107;0.989574853;408.0081602;11.15945043;1.140829454;23.73;2.49
0.031459;0.851363588;-0.061454416;-1.261831408;0.851936107;0.989574853;408.0081602;11.15945043;1.140829454;23.73;2.49
0.030695597;0.835905475;-0.091487029;-1.226639601;0.836460524;0.980619451;406.0081202;11.421395;1.152488382;23.73;2.49
0.030695597;0.835905475;-0.091487029;-1.226639601;0.836460524;0.980619451;406.0081202;11.421395;1.152488382;23.73;2.49
0.043608293;0.862675239;-0.116075449;-1.28651774;0.863768121;0.985833764;408.0081602;10.99045903;1.135588981;23.73;2.49
0.043608293;0.862675239;-0.116075449;-1.28651774;0.863768121;0.985833764;408.0081602;10.99045903;1.135588981;23.73;2.49
0.031841719;0.844474255;-0.083431135;-1.254840277;0.845065915;0.987008554;408.0081602;11.32995054;1.166501045;23.74;2.57
0.031841719;0.844474255;-0.083431135;-1.254840277;0.845065915;0.987008554;408.0081602;11.32995054;1.166501045;23.74;2.57
0.026469947;0.844486635;-0.086708341;-1.249482484;0.844892935;1.000886277;408.0081602;11.21905775;1.156974744;23.74;2.57
0.026469947;0.844486635;-0.086708341;-1.249482484;0.844892935;1.000886277;408.0081602;11.21905775;1.156974744;23.74;2.57
0.046648047;0.845233253;-0.107968175;-1.237179263;0.846511077;0.986928508;406.0081202;11.24476754;1.167421613;23.74;2.57
0.046648047;0.845233253;-0.107968175;-1.237179263;0.846511077;0.986928508;406.0081202;11.24476754;1.167421613;23.74;2.57
0.029750393;0.848207222;-0.092308234;-1.256728529;0.848720324;0.990151848;406.0081202;11.21191967;1.157069613;23.74;2.57
0.029750393;0.848207222;-0.092308234;-1.256728529;0.848720324;0.990151848;406.0081202;11.21191967;1.157069613;23.74;2.57
0.027101323;0.835880083;-0.048371937;-1.238708994;0.83631096;0.985450171;408.0081602;11.40974372;1.163618357;23.74;2.54
0.027101323;0.835880083;-0.048371937;-1.238708994;0.83631096;0.985450171;408.0081602;11.40974372;1.163618357;23.74;2.54
0.012275124;0.836175567;-0.051776825;-1.243320857;0.836257301;0.979188875;406.0081202;11.44050629;1.170787078;23.74;2.54
0.012275124;0.836175567;-0.051776825;-1.243320857;0.836257301;0.979188875;406.0081202;11.44050629;1.170787078;23.74;2.54
0.040813226;0.825423432;-0.11809316;-1.19652896;0.826423581;0.980595462;410.0082002;11.49713636;1.163957987;23.74;2.54
0.040813226;0.825423432;-0.11809316;-1.19652896;0.826423581;0.980595462;410.0082002;11.49713636;1.163957987;23.74;2.54
0.024950957;0.865558532;-0.049408811;-1.31405841;0.865909429;0.99585789;408.0081602;11.06602808;1.159791857;23.74;2.54
0.024950957;0.865558532;-0.049408811;-1.31405841;0.865909429;0.99585789;408.0081602;11.06602808;1.159791857;23.74;2.54
0.040583263;0.86774928;-0.079205212;-1.326968231;0.868689101;0.99129618;408.0081602;11.12434828;1.134130699;23.75;2.53
0.040583263;0.86774928;-0.079205212;-1.326968231;0.868689101;0.99129618;408.0081602;11.12434828;1.134130699;23.75;2.53
0.020275636;0.836434246;-0.059737952;-1.2427708;0.836671595;0.977449556;408.0081602;11.4045966;1.173122114;23.75;2.53
0.020275636;0.836434246;-0.059737952;-1.2427708;0.836671595;0.977449556;408.0081602;11.4045966;1.173122114;23.75;2.53
0.029386182;0.816137886;-0.082847342;-1.173578635;0.816658604;0.977911453;408.0081602;11.60097868;1.187734647;23.75;2.54
0.029386182;0.816137886;-0.082847342;-1.173578635;0.816658604;0.977911453;408.0081602;11.60097868;1.187734647;23.75;2.54
0.033763701;0.832935126;-0.097608485;-1.222006012;0.833610842;0.988255389;408.0081602;11.46099986;1.152390533;23.75;2.54
0.033763701;0.832935126;-0.097608485;-1.222006012;0.833610842;0.988255389;408.0081602;11.46099986;1.152390533;23.75;2.54
0.024049291;0.835053985;-0.067630721;-1.234148376;0.835391872;0.980624836;408.0081602;11.39628077;1.190558176;23.75;2.5
0.024049291;0.835053985;-0.067630721;-1.234148376;0.835391872;0.980624836;408.0081602;11.39628077;1.190558176;23.75;2.5
0.028078876;0.836139969;-0.073453688;-1.222952446;0.836602945;1.008138021;408.0081602;11.3461214;1.158954409;23.75;2.5
0.028078876;0.836139969;-0.073453688;-1.222952446;0.836602945;1.008138021;408.0081602;11.3461214;1.158954409;23.75;2.5
0.023542361;0.80871739;-0.051524459;-1.146639769;0.809051901;0.992152405;408.0081602;11.67245549;1.186324968;23.75;2.53
0.023542361;0.80871739;-0.051524459;-1.146639769;0.809051901;0.992152405;408.0081602;11.67245549;1.186324968;23.75;2.53
0.0310351;0.848378746;-0.080622231;-1.264124859;0.848937735;0.991216844;408.0081602;11.26680696;1.160614536;23.75;2.53
0.0310351;0.848378746;-0.080622231;-1.264124859;0.848937735;0.991216844;408.0081602;11.26680696;1.160614536;23.75;2.53
0.029373677;0.858110547;-0.058920043;-1.281637584;0.858604563;1.019633993;408.0081602;11.08409386;1.159110884;23.75;2.53
0.029373677;0.858110547;-0.058920043;-1.281637584;0.858604563;1.019633993;408.0081602;11.08409386;1.159110884;23.75;2.53
0.014806554;0.809653943;-0.035932322;-1.175789945;0.809781224;0.971630485;408.0081602;11.79794804;1.205824936;23.75;2.53
0.014806554;0.809653943;-0.035932322;-1.175789945;0.809781224;0.971630485;408.0081602;11.79794804;1.205824936;23.75;2.53
0.02086592;0.820933887;-0.068591183;-1.203821198;0.821190815;0.974201249;406.0081202;11.69081776;1.189973013;23.75;2.53
0.02086592;0.820933887;-0.068591183;-1.203821198;0.821190815;0.974201249;406.0081202;11.69081776;1.189973013;23.75;2.53
0.01103564;0.834097561;-0.020014961;-1.242841695;0.834162222;0.979365455;406.0081202;11.52255667;1.187572639;23.75;2.53
0.01103564;0.834097561;-0.020014961;-1.242841695;0.834162222;0.979365455;406.0081202;11.52255667;1.187572639;23.75;2.53
0.023247849;0.845268807;-0.062545652;-1.257176336;0.845579996;0.991508645;408.0081602;11.25166377;1.158681267;23.76;2.54
0.023247849;0.845268807;-0.062545652;-1.257176336;0.845579996;0.991508645;408.0081602;11.25166377;1.158681267;23.76;2.54
0.028403747;0.832789331;-0.080834387;-1.227729016;0.833265247;0.988118606;408.0081602;11.45531877;1.17100112;23.76;2.54
0.028403747;0.832789331;-0.080834387;-1.227729016;0.833265247;0.988118606;408.0081602;11.45531877;1.17100112;23.76;2.54
0.026060157;0.824800059;-0.08302544;-1.204895831;0.825203407;0.991795677;408.0081602;11.54440404;1.175112985;23.76;2.52
0.026060157;0.824800059;-0.08302544;-1.204895831;0.825203407;0.991795677;408.0081602;11.54440404;1.175112985;23.76;2.52
0.023969413;0.796720594;-0.074796359;-1.139085801;0.797073109;0.97932077;408.0081602;11.8892209;1.209516902;23.76;2.52
0.023969413;0.796720594;-0.074796359;-1.139085801;0.797073109;0.97932077;408.0081602;11.8892209;1.209516902;23.76;2.52
0.025322771;0.827064397;-0.063790576;-1.211831815;0.827443701;0.994880896;408.0081602;11.57823813;1.183343602;23.76;2.57
0.025322771;0.827064397;-0.063790576;-1.211831815;0.827443701;0.994880896;408.0081602;11.57823813;1.183343602;23.76;2.57
0.038670328;0.839955756;-0.09828299;-1.238593949;0.840837056;1.007068829;408.0081602;11.35804983;1.16602385;23.76;2.57
0.038670328;0.839955756;-0.09828299;-1.238593949;0.840837056;1.007068829;408.0081602;11.35804983;1.16602385;23.76;2.57
0.013590534;0.828741065;-0.037701946;-1.232540072;0.828844206;0.988931239;408.0081602;11.59996899;1.193086638;23.76;2.53
0.013590534;0.828741065;-0.037701946;-1.232540072;0.828844206;0.988931239;408.0081602;11.59996899;1.193086638;23.76;2.53
0.007599022;0.80395048;-0.020794937;-1.13790931;0.803978354;0.976179391;406.0081202;11.72906104;1.188141488;23.76;2.53
0.007599022;0.80395048;-0.020794937;-1.13790931;0.803978354;0.976179391;406.0081202;11.72906104;1.188141488;23.76;2.53
0.038216476;0.834291959;-0.099796096;-1.230040777;0.835158458;0.983767824;408.0081602;11.38854689;1.172047712;23.76;2.5
0.038216476;0.834291959;-0.099796096;-1.230040777;0.835158458;0.983767824;408.0081602;11.38854689;1.172047712;23.76;2.5
0.010833043;0.811833065;-0.005994862;-1.155953847;0.811897222;0.974870685;408.0081602;11.65391389;1.18466011;23.76;2.5
0.010833043;0.811833065;-0.005994862;-1.155953847;0.811897222;0.974870685;408.0081602;11.65391389;1.18466011;23.76;2.5
0.026567841;0.843164622;-0.071092649;-1.246228796;0.843574663;0.989162704;408.0081602;11.27350081;1.148201739;23.77;2.5
0.026567841;0.843164622;-0.071092649;-1.246228796;0.843574663;0.989162704;408.0081602;11.27350081;1.148201739;23.77;2.5
0.0390917;0.848782499;-0.081044888;-1.271209817;0.849673751;0.981966319;406.0081202;11.2927159;1.171841738;23.77;2.5
0.0390917;0.848782499;-0.081044888;-1.271209817;0.849673751;0.981966319;406.0081202;11.2927159;1.171841738;23.77;2.5
0.011880957;0.826596444;-0.038087923;-1.20462282;0.826673559;0.9706332;408.0081602;11.5169618;1.182638433;23.77;2.53
0.011880957;0.826596444;-0.038087923;-1.20462282;0.826673559;0.9706332;408.0081602;11.5169618;1.182638433;23.77;2.53
0.01029317;0.79733519;-0.019310388;-1.132067357;0.797393654;0.988734517;408.0081602;11.87456197;1.211392309;23.77;2.53
0.01029317;0.79733519;-0.019310388;-1.132067357;0.797393654;0.988734517;408.0081602;11.87456197;1.211392309;23.77;2.53
0.012032026;0.840365796;-0.041851339;-1.267698788;0.840443524;0.995052757;408.0081602;11.45511193;1.18876799;23.77;2.52
0.012032026;0.840365796;-0.041851339;-1.267698788;0.840443524;0.995052757;408.0081602;11.45511193;1.18876799;23.77;2.52
0.032279029;0.832831458;-0.083730935;-1.215751522;0.833448439;0.992728081;410.0082002;11.37889891;1.16708468;23.77;2.52
0.032279029;0.832831458;-0.083730935;-1.215751522;0.833448439;0.992728081;410.0082002;11.37889891;1.16708468;23.77;2.52
0.018686001;0.818526925;-0.057296681;-1.183570376;0.818732004;0.987940256;408.0081602;11.60484543;1.189711316;23.77;2.52
0.018686001;0.818526925;-0.057296681;-1.183570376;0.818732004;0.987940256;408.0081602;11.60484543;1.189711316;23.77;2.52
0.028870764;0.846308321;-0.0838501;-1.257685841;0.846792164;0.992102129;408.0081602;11.28565532;1.166568856;23.77;2.52
0.028870764;0.846308321;-0.0838501;-1.257685841;0.846792164;0.992102129;408.0081602;11.28565532;1.166568856;23.77;2.52
0.016547731;0.823051677;-0.032845776;-1.202379321;0.82320978;0.97941444;408.0081602;11.58700525;1.191248893;23.77;2.52
0.016547731;0.823051677;-0.032845776;-1.202379321;0.82320978;0.97941444;408.0081602;11.58700525;1.191248893;23.77;2.52
0.016618016;0.812765686;-0.056407358;-1.179678809;0.812927431;0.964045681;408.0081602;11.72728316;1.193661094;23.77;2.52
0.016618016;0.812765686;-0.056407358;-1.179678809;0.812927431;0.964045681;408.0081602;11.72728316;1.193661094;23.77;2.52
0.004320756;0.598101412;-0.088216584;-0.524387223;0.598111038;0.842922737;666.0133203;13.21093658;1.215597483;24.04;2.01
0.004320756;0.598101412;-0.088216584;-0.524387223;0.598111038;0.842922737;666.0133203;13.21093658;1.215597483;24.04;2.01
0.00322534;0.561104291;-0.034803068;-0.424509917;0.56110795;0.827598567;664.0132803;13.28303025;1.227435872;24.04;2.01
0.00322534;0.561104291;-0.034803068;-0.424509917;0.56110795;0.827598567;664.0132803;13.28303025;1.227435872;24.04;2.01
0.003935719;0.573813589;-0.057323177;-0.399282745;0.573821348;0.843769782;234.0046801;13.2102692;1.217401799;24.04;2.02
0.003935719;0.573813589;-0.057323177;-0.399282745;0.573821348;0.843769782;234.0046801;13.2102692;1.217401799;24.04;2.02
0.003251151;0.55151059;-0.009877258;-0.451018482;0.551514658;0.805160955;668.0133603;13.31950568;1.225938144;24.04;2.02
0.003251151;0.55151059;-0.009877258;-0.451018482;0.551514658;0.805160955;668.0133603;13.31950568;1.225938144;24.04;2.02
-0.002487206;0.569234916;-0.030761706;-0.432452986;0.569234658;0.82791093;668.0133603;13.27291216;1.236508292;24.04;2.02
-0.002487206;0.569234916;-0.030761706;-0.432452986;0.569234658;0.82791093;668.0133603;13.27291216;1.236508292;24.04;2.02
0.005498098;0.619939532;-0.076791951;-0.578272993;0.619957712;0.836201104;230.0046001;13.17262886;1.216394431;24.04;2.02
0.005498098;0.619939532;-0.076791951;-0.578272993;0.619957712;0.836201104;230.0046001;13.17262886;1.216394431;24.04;2.02
0.002961757;0.599186299;-0.074908791;-0.521056486;0.599187627;0.822186152;242.0048401;13.19227434;1.220688231;24.04;2.01
0.002961757;0.599186299;-0.074908791;-0.521056486;0.599187627;0.822186152;242.0048401;13.19227434;1.220688231;24.04;2.01
0.005630539;0.624168958;-0.062082214;-0.631465486;0.624188112;0.840972128;224.0044801;13.15118049;1.223849075;24.04;2.01
0.005630539;0.624168958;-0.062082214;-0.631465486;0.624188112;0.840972128;224.0044801;13.15118049;1.223849075;24.04;2.01
0.010636177;0.635370619;-0.073468668;-0.528903531;0.635453285;0.835902211;254.0050801;12.88394509;1.202733342;24.04;1.99
0.010636177;0.635370619;-0.073468668;-0.528903531;0.635453285;0.835902211;254.0050801;12.88394509;1.202733342;24.04;1.99
0.003556821;0.563407389;-0.025449179;-0.369720167;0.563412982;0.835124042;196.0039201;13.23925695;1.234416297;24.04;1.99
0.003556821;0.563407389;-0.025449179;-0.369720167;0.563412982;0.835124042;196.0039201;13.23925695;1.234416297;24.04;1.99
1.18E-05;0.584635688;-0.082652464;-0.509406904;0.584629842;0.82162696;254.0050801;13.26678279;1.222335831;24.04;2
1.18E-05;0.584635688;-0.082652464;-0.509406904;0.584629842;0.82162696;254.0050801;13.26678279;1.222335831;24.04;2
-0.000163169;0.579030841;-0.034456785;-0.431260875;0.579025074;0.80528835;220.0044001;13.22118651;1.230554204;24.04;2
-0.000163169;0.579030841;-0.034456785;-0.431260875;0.579025074;0.80528835;220.0044001;13.22118651;1.230554204;24.04;2
0.00163961;0.546218308;-0.027677679;-0.340021001;0.546215306;0.811216522;668.0133603;13.25337467;1.230619678;24.04;2
0.00163961;0.546218308;-0.027677679;-0.340021001;0.546215306;0.811216522;668.0133603;13.25337467;1.230619678;24.04;2
-0.00333502;0.616874127;-0.011144786;-0.52043222;0.616876973;0.83852303;268.0053601;13.05958725;1.225312257;24.04;2
-0.00333502;0.616874127;-0.011144786;-0.52043222;0.616876973;0.83852303;268.0053601;13.05958725;1.225312257;24.04;2
0.006000024;0.626229623;-0.042425042;-0.60480748;0.626252104;0.840251582;214.0042801;13.10874834;1.212457901;24.04;2
0.006000024;0.626229623;-0.042425042;-0.60480748;0.626252104;0.840251582;214.0042801;13.10874834;1.212457901;24.04;2
0.00600428;0.615393773;-0.0337376;-0.563507142;0.61541691;0.829685347;242.0048401;13.17686522;1.224261278;24.04;2
0.00600428;0.615393773;-0.0337376;-0.563507142;0.61541691;0.829685347;242.0048401;13.17686522;1.224261278;24.04;2
-0.001962748;0.600685468;-0.010239915;-0.504175059;0.600682667;0.810023466;238.0047601;13.15909573;1.234001496;24.04;2.01
-0.001962748;0.600685468;-0.010239915;-0.504175059;0.600682667;0.810023466;238.0047601;13.15909573;1.234001496;24.04;2.01
0.004626785;0.625100521;-0.0689077;-0.633913693;0.625111393;0.818467708;216.0043201;13.16579362;1.224619448;24.04;2.01
0.004626785;0.625100521;-0.0689077;-0.633913693;0.625111393;0.818467708;216.0043201;13.16579362;1.224619448;24.04;2.01
0.007409606;0.618223936;-0.042000301;-0.550536552;0.618262156;0.833151698;236.0047201;13.1144833;1.215597948;24.04;2
0.007409606;0.618223936;-0.042000301;-0.550536552;0.618262156;0.833151698;236.0047201;13.1144833;1.215597948;24.04;2
0.008533111;0.600765516;-0.082003012;-0.509467433;0.600820107;0.84136434;254.0050801;13.1644659;1.229494922;24.04;2
0.008533111;0.600765516;-0.082003012;-0.509467433;0.600820107;0.84136434;254.0050801;13.1644659;1.229494922;24.04;2
0.000318911;0.624550486;-0.102605236;-0.644450425;0.624544322;0.836090296;256.0051201;13.13292976;1.217901653;24.04;2.02
0.000318911;0.624550486;-0.102605236;-0.644450425;0.624544322;0.836090296;256.0051201;13.13292976;1.217901653;24.04;2.02
0.003535515;0.618197554;-0.05294199;-0.650072246;0.618201482;0.820082877;222.0044401;13.19423636;1.245729269;24.04;2.02
0.003535515;0.618197554;-0.05294199;-0.650072246;0.618201482;0.820082877;222.0044401;13.19423636;1.245729269;24.04;2.02
0.006584678;0.609035807;-0.063518313;-0.557400127;0.609065311;0.814203295;254.0050801;13.17904618;1.245931464;24.04;2.02
0.006584678;0.609035807;-0.063518313;-0.557400127;0.609065311;0.814203295;254.0050801;13.17904618;1.245931464;24.04;2.02
0.003637184;0.604223554;-0.083191411;-0.57400134;0.604228459;0.836010842;248.0049601;13.19323922;1.242717685;24.04;2.02
0.003637184;0.604223554;-0.083191411;-0.57400134;0.604228459;0.836010842;248.0049601;13.19323922;1.242717685;24.04;2.02
0.00188662;0.596731763;-0.097790009;-0.512916735;0.596728778;0.828085426;230.0046001;13.18920948;1.229667468;24.04;1.99
0.00188662;0.596731763;-0.097790009;-0.512916735;0.596728778;0.828085426;230.0046001;13.18920948;1.229667468;24.04;1.99
0.003845323;0.614676122;-0.037372915;-0.551332093;0.614682003;0.828132613;234.0046801;13.07200829;1.220316146;24.04;1.99
0.003845323;0.614676122;-0.037372915;-0.551332093;0.614682003;0.828132613;234.0046801;13.07200829;1.220316146;24.04;1.99
0.001970695;0.602282233;-0.058095734;-0.508578776;0.602279434;0.837422123;240.0048001;13.12698955;1.222956343;24.04;1.99
0.001970695;0.602282233;-0.058095734;-0.508578776;0.602279434;0.837422123;240.0048001;13.12698955;1.222956343;24.04;1.99
0.00219944;0.611480975;-0.023469565;-0.558678388;0.611478815;0.812029625;212.0042401;13.17082203;1.235128996;24.04;1.99
0.00219944;0.611480975;-0.023469565;-0.558678388;0.611478815;0.812029625;212.0042401;13.17082203;1.235128996;24.04;1.99
0.004613073;0.651459585;-0.009908129;-0.701316378;0.651469403;0.842315649;230.0046001;13.00129423;1.214046231;24.04;2.01
0.004613073;0.651459585;-0.009908129;-0.701316378;0.651469403;0.842315649;230.0046001;13.00129423;1.214046231;24.04;2.01
-0.001562412;0.624334489;-0.022480545;-0.605939736;0.6243302;0.81637768;334.0066801;13.15965481;1.222711459;24.04;2.01
-0.001562412;0.624334489;-0.022480545;-0.605939736;0.6243302;0.81637768;334.0066801;13.15965481;1.222711459;24.04;2.01
0.003124277;0.651079014;-0.010487136;-0.673863903;0.651079999;0.828545707;236.0047201;12.92136979;1.211578276;24.04;2.01
0.003124277;0.651079014;-0.010487136;-0.673863903;0.651079999;0.828545707;236.0047201;12.92136979;1.211578276;24.04;2.01
0.00475923;0.643961056;-0.034072339;-0.654896734;0.643972203;0.850269157;248.0049601;13.00582557;1.203627058;24.04;2.01
0.00475923;0.643961056;-0.034072339;-0.654896734;0.643972203;0.850269157;248.0049601;13.00582557;1.203627058;24.04;2.01
0.003096808;0.622355073;-0.048916509;-0.620281593;0.622356554;0.838187539;212.0042401;13.17328731;1.223382793;24.04;2.01
0.003096808;0.622355073;-0.048916509;-0.620281593;0.622356554;0.838187539;212.0042401;13.17328731;1.223382793;24.04;2.01
0.003629239;0.644708545;-0.041312909;-0.65076868;0.644712313;0.840622069;240.0048001;12.95907748;1.222847407;24.04;2.01
0.003629239;0.644708545;-0.041312909;-0.65076868;0.644712313;0.840622069;240.0048001;12.95907748;1.222847407;24.04;2.01
0.002119657;0.654343104;-0.060698379;-0.744804701;0.654339993;0.826530904;266.0053201;13.08273167;1.227636113;24.04;2.01
0.002119657;0.654343104;-0.060698379;-0.744804701;0.654339993;0.826530904;266.0053201;13.08273167;1.227636113;24.04;2.01
0.002896043;0.638208887;-0.078160311;-0.68604379;0.638209076;0.83029888;230.0046001;13.11702785;1.212655092;24.04;2.01
0.002896043;0.638208887;-0.078160311;-0.68604379;0.638209076;0.83029888;230.0046001;13.11702785;1.212655092;24.04;2.01
0.00489455;0.629347575;-0.04448342;-0.668136336;0.629360314;0.826222407;230.0046001;13.14004181;1.231632339;24.04;2.04
0.00489455;0.629347575;-0.04448342;-0.668136336;0.629360314;0.826222407;230.0046001;13.14004181;1.231632339;24.04;2.04
0.005047722;0.701209948;-0.069504985;-0.819274828;0.701221104;0.830794304;254.0050801;12.65208839;1.195349138;24.04;2.04
0.005047722;0.701209948;-0.069504985;-0.819274828;0.701221104;0.830794304;254.0050801;12.65208839;1.195349138;24.04;2.04
0.003050908;0.646221377;-0.009140516;-0.727749435;0.646222116;0.832367015;224.0044801;13.06340999;1.225272607;24.04;2
0.003050908;0.646221377;-0.009140516;-0.727749435;0.646222116;0.832367015;224.0044801;13.06340999;1.225272607;24.04;2
0.004036995;0.657804436;-0.094939548;-0.741551198;0.657810246;0.821187422;232.0046401;13.02686457;1.23489238;24.04;2
0.004036995;0.657804436;-0.094939548;-0.741551198;0.657810246;0.821187422;232.0046401;13.02686457;1.23489238;24.04;2
0.006552382;0.636493821;-0.053065589;-0.623552475;0.636521182;0.82046627;256.0051201;13.01627014;1.22157201;24.04;2.02
0.006552382;0.636493821;-0.053065589;-0.623552475;0.636521182;0.82046627;256.0051201;13.01627014;1.22157201;24.04;2.02
0.005000556;0.633737988;-0.059633757;-0.670365237;0.633751379;0.806219738;234.0046801;13.15633069;1.256996504;24.04;2.02
0.005000556;0.633737988;-0.059633757;-0.670365237;0.633751379;0.806219738;234.0046801;13.15633069;1.256996504;24.04;2.02
0.001284362;0.648677433;-0.06264764;-0.66537845;0.648672218;0.826815337;250.0050001;13.00409719;1.242387242;24.04;2
0.001284362;0.648677433;-0.06264764;-0.66537845;0.648672218;0.826815337;250.0050001;13.00409719;1.242387242;24.04;2
0.003984424;0.620423184;-0.089350436;-0.645345553;0.620429774;0.820855297;276.0055201;13.22060609;1.241223951;24.04;2
0.003984424;0.620423184;-0.089350436;-0.645345553;0.620429774;0.820855297;276.0055201;13.22060609;1.241223951;24.04;2
0.008056237;0.662459205;-0.092321947;-0.704154065;0.662501566;0.824200865;234.0046801;12.92995384;1.225938805;24.04;2
0.008056237;0.662459205;-0.092321947;-0.704154065;0.662501566;0.824200865;234.0046801;12.92995384;1.225938805;24.04;2
0.005613419;0.624608033;-0.03623434;-0.615841638;0.624627011;0.798219287;240.0048001;13.15124132;1.235973972;24.04;2
0.005613419;0.624608033;-0.03623434;-0.615841638;0.624627011;0.798219287;240.0048001;13.15124132;1.235973972;24.04;2
0.005071828;0.659688368;-0.012194408;-0.717489066;0.659701268;0.803160222;240.0048001;12.9608612;1.252153936;24.04;2
0.005071828;0.659688368;-0.012194408;-0.717489066;0.659701268;0.803160222;240.0048001;12.9608612;1.252153936;24.04;2
0.004182002;0.676729888;-0.044458518;-0.776144769;0.676736043;0.813447518;238.0047601;12.88622198;1.237620035;24.04;2
0.004182002;0.676729888;-0.044458518;-0.776144769;0.676736043;0.813447518;238.0047601;12.88622198;1.237620035;24.04;2
0.011177741;0.663465225;-0.103056951;-0.738808652;0.663552743;0.810712159;226.0045201;12.91597893;1.235485865;24.04;2.01
0.011177741;0.663465225;-0.103056951;-0.738808652;0.663552743;0.810712159;226.0045201;12.91597893;1.235485865;24.04;2.01
0.000893675;0.628486996;0.02380984;-0.658603228;0.628481347;0.840845225;232.0046401;13.11588696;1.237221895;24.04;2.01
0.000893675;0.628486996;0.02380984;-0.658603228;0.628481347;0.840845225;232.0046401;13.11588696;1.237221895;24.04;2.01
0.001193422;0.822255068;-0.005228028;-1.336911556;0.822247711;0.475166751;262.0052401;12.3450176;1.053369284;23.97;1.57
0.001193422;0.822255068;-0.005228028;-1.336911556;0.822247711;0.475166751;262.0052401;12.3450176;1.053369284;23.97;1.57
0.000796766;0.825297353;-0.014335322;-1.371212276;0.825289484;0.485467005;260.0052001;12.435559;1.060961617;23.97;1.57
0.000796766;0.825297353;-0.014335322;-1.371212276;0.825289484;0.485467005;260.0052001;12.435559;1.060961617;23.97;1.57
0.004957687;0.786324802;-0.020115457;-1.261215871;0.786332567;0.457991568;262.0052401;12.56034597;1.069854728;23.97;1.55
0.004957687;0.786324802;-0.020115457;-1.261215871;0.786332567;0.457991568;262.0052401;12.56034597;1.069854728;23.97;1.55
0.006832998;0.828666693;-0.021626291;-1.344241409;0.828686577;0.487180682;264.0052801;12.23285359;1.027433403;23.97;1.55
0.006832998;0.828666693;-0.021626291;-1.344241409;0.828686577;0.487180682;264.0052801;12.23285359;1.027433403;23.97;1.55
0.003504334;0.812470454;-0.013184417;-1.289498992;0.812469886;0.457231817;262.0052401;12.39392538;1.038858981;23.97;1.57
0.003504334;0.812470454;-0.013184417;-1.289498992;0.812469886;0.457231817;262.0052401;12.39392538;1.038858981;23.97;1.57
0.006037601;0.785198281;-0.031053153;-1.213996993;0.785213641;0.481404391;262.0052401;12.45071985;1.078273661;23.97;1.57
0.006037601;0.785198281;-0.031053153;-1.213996993;0.785213641;0.481404391;262.0052401;12.45071985;1.078273661;23.97;1.57
0.003078955;0.83251323;-0.015363136;-1.363452974;0.832510599;0.48112227;262.0052401;12.30334572;1.020831144;23.97;1.54
0.003078955;0.83251323;-0.015363136;-1.363452974;0.832510599;0.48112227;262.0052401;12.30334572;1.020831144;23.97;1.54
0.006140803;0.844807431;-0.014286833;-1.393210149;0.844821301;0.478579468;260.0052001;12.25093593;1.026637471;23.97;1.54
0.006140803;0.844807431;-0.014286833;-1.393210149;0.844821301;0.478579468;260.0052001;12.25093593;1.026637471;23.97;1.54
0.005237742;0.813403894;-0.030037139;-1.307949333;0.813412624;0.474946777;262.0052401;12.40126298;1.044997871;23.97;1.54
0.005237742;0.813403894;-0.030037139;-1.307949333;0.813412624;0.474946777;262.0052401;12.40126298;1.044997871;23.97;1.54
0.008406188;0.79210773;-0.016149879;-1.247645385;0.792144413;0.476744068;262.0052401;12.49585838;1.07087996;23.97;1.54
0.008406188;0.79210773;-0.016149879;-1.247645385;0.792144413;0.476744068;262.0052401;12.49585838;1.07087996;23.97;1.54
0.005418284;0.836589198;-0.015666158;-1.371500986;0.836598378;0.483526874;262.0052401;12.2572977;1.021166012;23.97;1.55
0.005418284;0.836589198;-0.015666158;-1.371500986;0.836598378;0.483526874;262.0052401;12.2572977;1.021166012;23.97;1.55
0.000113102;0.838341385;0.002547796;-1.376010085;0.838333009;0.495593673;262.0052401;12.33218027;1.044544048;23.97;1.55
0.000113102;0.838341385;0.002547796;-1.376010085;0.838333009;0.495593673;262.0052401;12.33218027;1.044544048;23.97;1.55
0.004338023;0.864516567;-0.024474063;-1.43587206;0.864518806;0.476786279;262.0052401;12.05036966;1.002971278;23.97;1.56
0.004338023;0.864516567;-0.024474063;-1.43587206;0.864518806;0.476786279;262.0052401;12.05036966;1.002971278;23.97;1.56
0.001823595;0.811452269;0.008443693;-1.295108501;0.811446204;0.483593532;262.0052401;12.5222334;1.050347789;23.97;1.56
0.001823595;0.811452269;0.008443693;-1.295108501;0.811446204;0.483593532;262.0052401;12.5222334;1.050347789;23.97;1.56
0.00285196;0.825709467;-0.0125518;-1.363194664;0.825706135;0.48098762;262.0052401;12.28812779;1.040979599;23.97;1.56
0.00285196;0.825709467;-0.0125518;-1.363194664;0.825706135;0.48098762;262.0052401;12.28812779;1.040979599;23.97;1.56
0.0023641;0.839861787;-0.011805001;-1.421771131;0.839856716;0.486399763;262.0052401;12.4231787;1.060523786;23.97;1.56
0.0023641;0.839861787;-0.011805001;-1.421771131;0.839856716;0.486399763;262.0052401;12.4231787;1.060523786;23.97;1.56
0.007057472;0.819692775;-0.021813188;-1.336685007;0.81971496;0.46786634;262.0052401;12.43068623;1.054318642;23.97;1.58
